"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.888129549E0,-8.140286058E-2,5.985504389E-2,9.883264542E0,9.883781010E0
6.893102707E0,-8.379705995E-2,5.746084079E-2,9.888052940E0,9.888574955E0
6.898107633E0,-8.379705995E-2,5.267243832E-2,9.888052940E0,9.888548290E0
6.903114713E0,-8.379705995E-2,6.464344263E-2,9.880870819E0,9.881437591E0
6.908117562E0,-8.140286058E-2,5.027823523E-2,9.888052940E0,9.888515828E0
6.913122182E0,-8.858546615E-2,5.267243832E-2,9.888052940E0,9.888590027E0
6.918128261E0,-8.619125932E-2,5.267243832E-2,9.876082420E0,9.876598974E0
6.923104880E0,-8.379705995E-2,5.985504389E-2,9.897629738E0,9.898165436E0
6.928107038E0,-7.661445439E-2,5.746084079E-2,9.888052940E0,9.888516697E0
6.933110810E0,-8.379705995E-2,5.267243832E-2,9.871294022E0,9.871790212E0
6.938116351E0,-8.379705995E-2,5.746084079E-2,9.885659218E0,9.886181359E0
6.943123739E0,-8.379705995E-2,5.506663769E-2,9.885659218E0,9.886167733E0
6.948127051E0,-9.816227108E-2,5.027823523E-2,9.876082420E0,9.876698219E0
6.953131131E0,-8.619125932E-2,5.267243832E-2,9.880870819E0,9.881387122E0
6.958106211E0,-8.379705995E-2,5.267243832E-2,9.883264542E0,9.883760131E0
6.963111753E0,-8.858546615E-2,5.027823523E-2,9.890447617E0,9.890972113E0
6.968115372E0,-8.140286058E-2,5.027823523E-2,9.895236015E0,9.895698567E0
6.973120375E0,-8.140286058E-2,5.506663769E-2,9.892841339E0,9.893329496E0
6.978125531E0,-8.619125932E-2,5.267243832E-2,9.885659218E0,9.886175271E0
6.983131458E0,-7.422025502E-2,5.267243832E-2,9.892841339E0,9.893259968E0
6.988104308E0,-7.182604820E-2,4.788403213E-2,9.888052940E0,9.888429745E0
6.993108618E0,-8.379705995E-2,5.506663769E-2,9.888052940E0,9.888561333E0
6.998113315E0,-7.422025502E-2,5.746084079E-2,9.878476143E0,9.878922072E0
7.003121241E0,-8.379705995E-2,5.506663769E-2,9.888052940E0,9.888561333E0
7.008122475E0,-8.619125932E-2,5.027823523E-2,9.883264542E0,9.883768251E0
7.013129555E0,-7.661445439E-2,5.746084079E-2,9.890447617E0,9.890911261E0
7.018102251E0,-7.900865376E-2,5.267243832E-2,9.878476143E0,9.878932516E0
7.023111100E0,-7.182604820E-2,5.027823523E-2,9.888052940E0,9.888441628E0
7.028112949E0,-7.900865376E-2,5.267243832E-2,9.890447617E0,9.890903437E0
7.033118492E0,-7.900865376E-2,5.746084079E-2,9.878476143E0,9.878959207E0
7.038123802E0,-8.379705995E-2,5.746084079E-2,9.885659218E0,9.886181359E0
7.043129575E0,-8.379705995E-2,5.267243832E-2,9.883264542E0,9.883760131E0
7.048101655E0,-8.379705995E-2,4.548983276E-2,9.888052940E0,9.888512640E0
7.053107428E0,-7.900865376E-2,5.027823523E-2,9.888052940E0,9.888496408E0
7.058110815E0,-7.422025502E-2,4.070143029E-2,9.880870819E0,9.881233394E0
7.063119511E0,-7.661445439E-2,5.267243832E-2,9.885659218E0,9.886096415E0
7.068121669E0,-7.661445439E-2,5.267243832E-2,9.888052940E0,9.888490032E0
7.073127133E0,-7.422025502E-2,6.464344263E-2,9.880870819E0,9.881361018E0
7.078131136E0,-7.900865376E-2,4.788403213E-2,9.873687744E0,9.874119957E0
7.083108371E0,-7.900865376E-2,5.267243832E-2,9.880870819E0,9.881327082E0
7.088111143E0,-8.379705995E-2,5.267243832E-2,9.888052940E0,9.888548290E0
7.093115146E0,-7.900865376E-2,5.506663769E-2,9.878476143E0,9.878945572E0
7.098120072E0,-7.661445439E-2,6.224924326E-2,9.883264542E0,9.883757521E0
7.103127769E0,-9.337386489E-2,4.548983276E-2,9.888052940E0,9.888598432E0
7.108131233E0,-6.943184882E-2,6.464344263E-2,9.883264542E0,9.883719824E0
7.113104082E0,-9.097966552E-2,5.746084079E-2,9.895236015E0,9.895821080E0
7.118109086E0,-7.422025502E-2,5.506663769E-2,9.880870819E0,9.881303007E0
7.123116474E0,-7.661445439E-2,5.506663769E-2,9.880870819E0,9.881321281E0
7.128119246E0,-6.703764945E-2,4.788403213E-2,9.878476143E0,9.878819658E0
7.133124404E0,-6.943184882E-2,5.027823523E-2,9.888052940E0,9.888424527E0
7.138129945E0,-7.661445439E-2,4.309562966E-2,9.883264542E0,9.883655448E0
7.143106256E0,-7.661445439E-2,5.027823523E-2,9.880870819E0,9.881295756E0
7.148108105E0,-7.661445439E-2,4.548983276E-2,9.880870819E0,9.881272552E0
7.153113340E0,-7.422025502E-2,4.309562966E-2,9.880870819E0,9.881243546E0
7.158117651E0,-9.337386489E-2,4.788403213E-2,9.880870819E0,9.881428019E0
7.163123577E0,-7.900865376E-2,5.027823523E-2,9.895236015E0,9.895679161E0
7.168127889E0,-7.661445439E-2,5.746084079E-2,9.885659218E0,9.886123087E0
7.173102045E0,-7.661445439E-2,5.746084079E-2,9.880870819E0,9.881334913E0
7.178106049E0,-7.900865376E-2,5.746084079E-2,9.873687744E0,9.874171043E0
7.183114052E0,-7.900865376E-2,4.070143029E-2,9.883264542E0,9.883664147E0
7.188116517E0,-8.858546615E-2,5.746084079E-2,9.883264542E0,9.883828567E0
7.193122674E0,-8.379705995E-2,5.267243832E-2,9.878476143E0,9.878971973E0
7.198126908E0,-8.619125932E-2,5.746084079E-2,9.878476143E0,9.879019262E0
7.203133373E0,-9.097966552E-2,5.267243832E-2,9.883264542E0,9.883823637E0
7.208106069E0,-7.661445439E-2,4.788403213E-2,9.880870819E0,9.881283864E0
7.213110995E0,-8.140286058E-2,5.267243832E-2,9.883264542E0,9.883740123E0
7.218114690E0,-7.422025502E-2,4.788403213E-2,9.890447617E0,9.890842006E0
7.223124156E0,-8.379705995E-2,5.506663769E-2,9.880870819E0,9.881379581E0
7.228126620E0,-7.900865376E-2,5.267243832E-2,9.876082420E0,9.876538904E0
7.233131008E0,-9.097966552E-2,5.267243832E-2,9.890447617E0,9.891006306E0
7.238104473E0,-8.379705995E-2,5.267243832E-2,9.885659218E0,9.886154687E0
7.243113399E0,-7.900865376E-2,3.830722719E-2,9.883264542E0,9.883654578E0
7.248113787E0,-9.337386489E-2,4.548983276E-2,9.890447617E0,9.890992976E0
7.253120560E0,-8.619125932E-2,5.027823523E-2,9.883264542E0,9.883768251E0
7.258123256E0,-8.858546615E-2,5.506663769E-2,9.880870819E0,9.881421348E0
7.263131874E0,-7.661445439E-2,5.506663769E-2,9.878476143E0,9.878926714E0
7.268103338E0,-8.379705995E-2,5.027823523E-2,9.890447617E0,9.890930386E0
7.273107881E0,-7.661445439E-2,5.027823523E-2,9.878476143E0,9.878901183E0
7.278113192E0,-8.379705995E-2,5.506663769E-2,9.880870819E0,9.881379581E0
7.283121502E0,-8.619125932E-2,4.548983276E-2,9.883264542E0,9.883745052E0
7.288122968E0,-8.140286058E-2,5.027823523E-2,9.890447617E0,9.890910392E0
7.293128586E0,-7.900865376E-2,4.309562966E-2,9.883264542E0,9.883674297E0
7.298100897E0,-8.379705995E-2,5.027823523E-2,9.885659218E0,9.886142221E0
7.303107900E0,-8.140286058E-2,4.309562966E-2,9.890447617E0,9.890876489E0
7.308111058E0,-6.943184882E-2,4.788403213E-2,9.883264542E0,9.883624419E0
7.313116907E0,-7.661445439E-2,5.267243832E-2,9.880870819E0,9.881308228E0
7.318121449E0,-8.379705995E-2,5.506663769E-2,9.885659218E0,9.886167733E0
7.323127991E0,-8.140286058E-2,4.548983276E-2,9.876082420E0,9.876522653E0
7.328131609E0,-8.379705995E-2,5.506663769E-2,9.888052940E0,9.888561333E0
7.333105228E0,-8.140286058E-2,5.267243832E-2,9.885659218E0,9.886134684E0
7.338110462E0,-8.858546615E-2,5.267243832E-2,9.897629738E0,9.898166305E0
7.343116850E0,-8.379705995E-2,4.548983276E-2,9.885659218E0,9.886119028E0
7.348120315E0,-7.661445439E-2,5.506663769E-2,9.880870819E0,9.881321281E0
7.353124625E0,-7.900865376E-2,5.267243832E-2,9.883264542E0,9.883720694E0
7.358128629E0,-8.619125932E-2,5.267243832E-2,9.890447617E0,9.890963420E0
7.363106479E0,-8.140286058E-2,5.506663769E-2,9.880870819E0,9.881359568E0
7.368109559E0,-8.379705995E-2,5.506663769E-2,9.892841339E0,9.893349486E0
7.373114792E0,-7.900865376E-2,4.309562966E-2,9.878476143E0,9.878886096E0
7.378118104E0,-7.661445439E-2,4.548983276E-2,9.878476143E0,9.878877973E0
7.383125492E0,-7.900865376E-2,4.788403213E-2,9.897629738E0,9.898060905E0
7.388129264E0,-7.900865376E-2,5.506663769E-2,9.883264542E0,9.883733743E0
7.393102422E0,-7.661445439E-2,4.788403213E-2,9.888052940E0,9.888465685E0
7.398108040E0,-9.337386489E-2,5.027823523E-2,9.880870819E0,9.881439911E0
7.403114505E0,-7.661445439E-2,5.027823523E-2,9.888052940E0,9.888477569E0
7.408118124E0,-8.140286058E-2,5.027823523E-2,9.888052940E0,9.888515828E0
7.413123050E0,-7.661445439E-2,5.506663769E-2,9.890447617E0,9.890897642E0
7.418128053E0,-8.619125932E-2,5.506663769E-2,9.890447617E0,9.890976460E0
7.423104595E0,-7.661445439E-2,5.506663769E-2,9.878476143E0,9.878926714E0
7.428108368E0,-7.422025502E-2,5.506663769E-2,9.890447617E0,9.890879386E0
7.433111448E0,-7.422025502E-2,3.830722719E-2,9.876082420E0,9.876435595E0
7.438116605E0,-8.140286058E-2,4.788403213E-2,9.885659218E0,9.886110331E0
7.443123147E0,-8.140286058E-2,4.548983276E-2,9.885659218E0,9.886099024E0
7.448125919E0,-7.661445439E-2,4.548983276E-2,9.888052940E0,9.888454381E0
7.453131461E0,-9.097966552E-2,4.548983276E-2,9.883264542E0,9.883787969E0
7.458106156E0,-8.140286058E-2,6.224924326E-2,9.883264542E0,9.883795799E0
7.463113545E0,-8.379705995E-2,5.746084079E-2,9.876082420E0,9.876605068E0
7.468115702E0,-8.140286058E-2,5.506663769E-2,9.880870819E0,9.881359568E0
7.473121012E0,-7.422025502E-2,5.267243832E-2,9.878476143E0,9.878895380E0
7.478124632E0,-8.619125932E-2,3.830722719E-2,9.885659218E0,9.886109171E0
7.483132096E0,-7.661445439E-2,5.267243832E-2,9.883264542E0,9.883701845E0
7.488105869E0,-8.379705995E-2,5.267243832E-2,9.890447617E0,9.890942846E0
7.493109872E0,-9.337386489E-2,4.309562966E-2,9.895236015E0,9.895770395E0
7.498114799E0,-7.661445439E-2,5.267243832E-2,9.890447617E0,9.890884602E0
7.503120956E0,-8.140286058E-2,5.746084079E-2,9.880870819E0,9.881373200E0
7.508123805E0,-8.858546615E-2,5.027823523E-2,9.888052940E0,9.888577564E0
7.513128963E0,-7.182604820E-2,5.506663769E-2,9.885659218E0,9.886073512E0
7.518104119E0,-7.900865376E-2,5.027823523E-2,9.888052940E0,9.888496408E0
7.523109892E0,-7.900865376E-2,5.267243832E-2,9.883264542E0,9.883720694E0
7.528113896E0,-7.661445439E-2,4.309562966E-2,9.880870819E0,9.881261820E0
7.533117899E0,-7.422025502E-2,5.985504389E-2,9.888052940E0,9.888512640E0
7.538123748E0,-7.182604820E-2,4.788403213E-2,9.890447617E0,9.890824330E0
7.543130905E0,-8.140286058E-2,5.267243832E-2,9.883264542E0,9.883740123E0
7.548101678E0,-7.661445439E-2,4.309562966E-2,9.883264542E0,9.883655448E0
7.553108989E0,-7.900865376E-2,5.267243832E-2,9.885659218E0,9.886115260E0
7.558111222E0,-8.619125932E-2,4.788403213E-2,9.897629738E0,9.898120844E0
7.563119765E0,-7.661445439E-2,5.027823523E-2,9.890447617E0,9.890872142E0
7.568121383E0,-9.337386489E-2,5.506663769E-2,9.880870819E0,9.881465436E0
7.573126233E0,-7.900865376E-2,4.309562966E-2,9.876082420E0,9.876492473E0
7.578131236E0,-9.337386489E-2,6.703764945E-2,9.888052940E0,9.888721033E0
7.583108778E0,-8.379705995E-2,5.506663769E-2,9.890447617E0,9.890955886E0
7.588112089E0,-7.661445439E-2,5.267243832E-2,9.883264542E0,9.883701845E0
7.593115861E0,-7.900865376E-2,5.027823523E-2,9.883264542E0,9.883708225E0
7.598120173E0,-8.379705995E-2,5.506663769E-2,9.880870819E0,9.881379581E0
7.603128176E0,-8.140286058E-2,4.309562966E-2,9.883264542E0,9.883693725E0
7.608129640E0,-8.619125932E-2,5.027823523E-2,9.883264542E0,9.883768251E0
7.613105412E0,-7.661445439E-2,5.027823523E-2,9.895236015E0,9.895660335E0
7.618108724E0,-8.140286058E-2,4.309562966E-2,9.878476143E0,9.878905535E0
7.623116496E0,-8.858546615E-2,4.548983276E-2,9.880870819E0,9.881372620E0
7.628119807E0,-8.140286058E-2,5.506663769E-2,9.880870819E0,9.881359568E0
7.633124427E0,-8.379705995E-2,5.027823523E-2,9.888052940E0,9.888535827E0
7.638129430E0,-7.900865376E-2,5.506663769E-2,9.883264542E0,9.883733743E0
7.643106279E0,-8.619125932E-2,5.985504389E-2,9.897629738E0,9.898185995E0
7.648107206E0,-8.619125932E-2,5.746084079E-2,9.878476143E0,9.879019262E0
7.653113132E0,-8.379705995E-2,5.027823523E-2,9.890447617E0,9.890930386E0
7.658116827E0,-7.661445439E-2,4.548983276E-2,9.895236015E0,9.895637165E0
7.663125753E0,-8.379705995E-2,5.267243832E-2,9.888052940E0,9.888548290E0
7.668127527E0,-8.858546615E-2,6.224924326E-2,9.878476143E0,9.879069453E0
7.673102068E0,-8.858546615E-2,5.267243832E-2,9.876082420E0,9.876620158E0
7.678106379E0,-8.619125932E-2,4.548983276E-2,9.885659218E0,9.886139612E0
7.683113383E0,-7.661445439E-2,5.027823523E-2,9.885659218E0,9.886083949E0
7.688117770E0,-8.140286058E-2,4.309562966E-2,9.883264542E0,9.883693725E0
7.693122004E0,-8.140286058E-2,5.027823523E-2,9.888052940E0,9.888515828E0
7.698126623E0,-8.140286058E-2,5.267243832E-2,9.890447617E0,9.890922852E0
7.703133396E0,-8.619125932E-2,5.746084079E-2,9.885659218E0,9.886201943E0
7.708106706E0,-8.140286058E-2,4.548983276E-2,9.888052940E0,9.888492641E0
7.713111248E0,-1.005564705E-1,5.027823523E-2,9.888052940E0,9.888692050E0
7.718116175E0,-8.379705995E-2,4.548983276E-2,9.885659218E0,9.886119028E0
7.723122101E0,-7.661445439E-2,5.746084079E-2,9.892841339E0,9.893304872E0
7.728124796E0,-8.619125932E-2,5.267243832E-2,9.890447617E0,9.890963420E0
7.733130338E0,-8.140286058E-2,5.985504389E-2,9.890447617E0,9.890963710E0
7.738104573E0,-7.182604820E-2,5.027823523E-2,9.890447617E0,9.890836210E0
7.743113422E0,-9.097966552E-2,6.464344263E-2,9.876082420E0,9.876713018E0
7.748114348E0,-8.619125932E-2,5.506663769E-2,9.890447617E0,9.890976460E0
7.753119275E0,-9.337386489E-2,4.788403213E-2,9.883264542E0,9.883821607E0
7.758123355E0,-8.858546615E-2,5.506663769E-2,9.885659218E0,9.886209480E0
7.763131281E0,-8.619125932E-2,4.070143029E-2,9.888052940E0,9.888512350E0
7.768104208E0,-7.900865376E-2,5.985504389E-2,9.885659218E0,9.886156137E0
7.773108827E0,-6.943184882E-2,5.506663769E-2,9.888052940E0,9.888450034E0
7.778113753E0,-8.619125932E-2,5.267243832E-2,9.888052940E0,9.888568869E0
7.783120525E0,-8.140286058E-2,5.027823523E-2,9.880870819E0,9.881334043E0
7.788124298E0,-7.661445439E-2,5.027823523E-2,9.868899345E0,9.869324798E0
7.793127378E0,-6.943184882E-2,5.985504389E-2,9.888052940E0,9.888477859E0
7.798133535E0,-7.900865376E-2,4.788403213E-2,9.900024414E0,9.900455477E0
7.803109539E0,-8.140286058E-2,5.027823523E-2,9.873687744E0,9.874151305E0
7.808112619E0,-8.858546615E-2,5.267243832E-2,9.868899345E0,9.869437474E0
7.813117545E0,-8.858546615E-2,5.985504389E-2,9.878476143E0,9.879054657E0
7.818121779E0,-7.900865376E-2,5.027823523E-2,9.890447617E0,9.890890977E0
7.823129475E0,-8.140286058E-2,4.788403213E-2,9.883264542E0,9.883715764E0
7.828131940E0,-7.661445439E-2,4.548983276E-2,9.888052940E0,9.888454381E0
7.833106096E0,-8.379705995E-2,5.027823523E-2,9.885659218E0,9.886142221E0
7.838110408E0,-8.619125932E-2,5.506663769E-2,9.878476143E0,9.879005627E0
7.843118180E0,-7.422025502E-2,5.985504389E-2,9.888052940E0,9.888512640E0
7.848121260E0,-9.097966552E-2,5.746084079E-2,9.883264542E0,9.883850315E0
7.853125571E0,-7.661445439E-2,4.070143029E-2,9.888052940E0,9.888433513E0
7.858130421E0,-8.379705995E-2,5.746084079E-2,9.885659218E0,9.886181359E0
7.863107732E0,-8.379705995E-2,5.027823523E-2,9.888052940E0,9.888535827E0
7.868109273E0,-7.900865376E-2,4.788403213E-2,9.888052940E0,9.888484525E0
7.873114124E0,-7.422025502E-2,5.027823523E-2,9.878476143E0,9.878882905E0
7.878119434E0,-9.097966552E-2,5.267243832E-2,9.876082420E0,9.876641922E0
7.883125822E0,-8.379705995E-2,4.070143029E-2,9.895236015E0,9.895674527E0
7.888129287E0,-7.900865376E-2,5.027823523E-2,9.883264542E0,9.883708225E0
7.893103675E0,-8.379705995E-2,4.788403213E-2,9.880870819E0,9.881342164E0
7.898108986E0,-8.140286058E-2,5.267243832E-2,9.883264542E0,9.883740123E0
7.903116296E0,-7.661445439E-2,5.746084079E-2,9.885659218E0,9.886123087E0
7.908119377E0,-7.422025502E-2,5.985504389E-2,9.883264542E0,9.883724464E0
7.913124688E0,-9.097966552E-2,5.746084079E-2,9.892841339E0,9.893426545E0
7.918127691E0,-8.858546615E-2,4.788403213E-2,9.890447617E0,9.890960233E0
7.923104311E0,-8.379705995E-2,5.027823523E-2,9.878476143E0,9.878959498E0
7.928106237E0,-8.140286058E-2,5.267243832E-2,9.890447617E0,9.890922852E0
7.933112932E0,-7.900865376E-2,5.506663769E-2,9.890447617E0,9.890916477E0
7.938117320E0,-8.379705995E-2,5.746084079E-2,9.880870819E0,9.881393213E0
7.943125247E0,-8.379705995E-2,5.027823523E-2,9.888052940E0,9.888535827E0
7.948128711E0,-8.140286058E-2,5.267243832E-2,9.890447617E0,9.890922852E0
7.953132330E0,-7.661445439E-2,4.548983276E-2,9.888052940E0,9.888454381E0
7.958106487E0,-8.858546615E-2,4.309562966E-2,9.890447617E0,9.890938210E0
7.963111490E0,-7.900865376E-2,4.070143029E-2,9.890447617E0,9.890846932E0
7.968115724E0,-7.900865376E-2,5.027823523E-2,9.888052940E0,9.888496408E0
7.973120112E0,-7.661445439E-2,5.027823523E-2,9.880870819E0,9.881295756E0
7.978125577E0,-7.900865376E-2,4.788403213E-2,9.888052940E0,9.888484525E0
7.983132427E0,-8.858546615E-2,5.985504389E-2,9.883264542E0,9.883842776E0
7.988105660E0,-8.858546615E-2,4.788403213E-2,9.892841339E0,9.893353831E0
7.993109664E0,-7.661445439E-2,5.267243832E-2,9.883264542E0,9.883701845E0
7.998115206E0,-8.619125932E-2,5.985504389E-2,9.883264542E0,9.883821607E0
8.003120670E0,-8.619125932E-2,4.548983276E-2,9.885659218E0,9.886139612E0
8.008124751E0,-7.422025502E-2,5.506663769E-2,9.885659218E0,9.886091197E0
8.013129062E0,-7.900865376E-2,5.267243832E-2,9.885659218E0,9.886115260E0
8.018103757E0,-9.337386489E-2,5.267243832E-2,9.888052940E0,9.888634082E0
8.023110607E0,-8.379705995E-2,4.788403213E-2,9.895236015E0,9.895706676E0
8.028113303E0,-8.858546615E-2,5.027823523E-2,9.890447617E0,9.890972113E0
8.033119537E0,-8.140286058E-2,4.788403213E-2,9.885659218E0,9.886110331E0
8.038123232E0,-6.943184882E-2,5.506663769E-2,9.890447617E0,9.890844614E0
8.043129390E0,-8.379705995E-2,5.267243832E-2,9.883264542E0,9.883760131E0
8.048103239E0,-8.140286058E-2,4.548983276E-2,9.883264542E0,9.883704455E0
8.053107780E0,-7.422025502E-2,5.267243832E-2,9.885659218E0,9.886078151E0
8.058112399E0,-8.619125932E-2,4.548983276E-2,9.888052940E0,9.888533218E0
8.063118326E0,-8.379705995E-2,5.506663769E-2,9.888052940E0,9.888561333E0
8.068122021E0,-8.619125932E-2,4.788403213E-2,9.883264542E0,9.883756361E0
8.073126024E0,-7.661445439E-2,4.309562966E-2,9.890447617E0,9.890838239E0
8.078130951E0,-8.619125932E-2,4.309562966E-2,9.890447617E0,9.890917057E0
8.083108185E0,-9.097966552E-2,5.027823523E-2,9.890447617E0,9.890993846E0
8.088111265E0,-9.576806426E-2,4.309562966E-2,9.883264542E0,9.883822477E0
8.093116191E0,-7.900865376E-2,5.506663769E-2,9.873687744E0,9.874157401E0
8.098121349E0,-8.858546615E-2,5.506663769E-2,9.878476143E0,9.879026806E0
8.103129044E0,-7.900865376E-2,5.267243832E-2,9.890447617E0,9.890903437E0
8.108130663E0,-7.182604820E-2,6.224924326E-2,9.878476143E0,9.878933387E0
8.113106051E0,-8.379705995E-2,5.506663769E-2,9.892841339E0,9.893349486E0
8.118110362E0,-8.619125932E-2,5.506663769E-2,9.876082420E0,9.876612033E0
8.123115904E0,-7.422025502E-2,4.548983276E-2,9.895236015E0,9.895618918E0
8.128119907E0,-8.140286058E-2,4.548983276E-2,9.883264542E0,9.883704455E0
8.133124757E0,-8.858546615E-2,4.309562966E-2,9.890447617E0,9.890938210E0
8.138129452E0,-7.900865376E-2,5.027823523E-2,9.888052940E0,9.888496408E0
8.143106686E0,-7.661445439E-2,5.027823523E-2,9.878476143E0,9.878901183E0
8.148109382E0,-7.661445439E-2,4.548983276E-2,9.888052940E0,9.888454381E0
8.153114924E0,-8.140286058E-2,5.267243832E-2,9.888052940E0,9.888528291E0
8.158119004E0,-8.858546615E-2,4.548983276E-2,9.890447617E0,9.890948932E0
8.163125392E0,-8.140286058E-2,4.548983276E-2,9.883264542E0,9.883704455E0
8.168127549E0,-8.858546615E-2,4.788403213E-2,9.888052940E0,9.888565680E0
8.173133398E0,-7.422025502E-2,4.070143029E-2,9.897629738E0,9.897991699E0
8.178107940E0,-8.619125932E-2,4.788403213E-2,9.880870819E0,9.881362758E0
8.183115021E0,-8.619125932E-2,5.027823523E-2,9.895236015E0,9.895739115E0
8.188118408E0,-8.858546615E-2,5.267243832E-2,9.885659218E0,9.886196435E0
8.193121796E0,-9.337386489E-2,5.267243832E-2,9.883264542E0,9.883845965E0
8.198126031E0,-8.379705995E-2,4.788403213E-2,9.897629738E0,9.898100285E0
8.203133726E0,-9.097966552E-2,5.267243832E-2,9.878476143E0,9.879035509E0
8.208106344E0,-7.422025502E-2,5.506663769E-2,9.883264542E0,9.883696625E0
8.213110963E0,-7.900865376E-2,5.746084079E-2,9.883264542E0,9.883747372E0
8.218116198E0,-7.661445439E-2,5.506663769E-2,9.885659218E0,9.886109461E0
8.223124201E0,-7.661445439E-2,5.985504389E-2,9.892841339E0,9.893319067E0
8.228125204E0,-8.379705995E-2,5.267243832E-2,9.883264542E0,9.883760131E0
8.233131592E0,-7.900865376E-2,5.985504389E-2,9.883264542E0,9.883761581E0
8.238105518E0,-8.379705995E-2,5.506663769E-2,9.885659218E0,9.886167733E0
8.243111675E0,-7.661445439E-2,5.027823523E-2,9.895236015E0,9.895660335E0
8.248115063E0,-8.140286058E-2,5.027823523E-2,9.895236015E0,9.895698567E0
8.253119605E0,-9.097966552E-2,5.746084079E-2,9.880870819E0,9.881456734E0
8.258124224E0,-8.379705995E-2,5.746084079E-2,9.885659218E0,9.886181359E0
8.263130996E0,-7.661445439E-2,5.985504389E-2,9.888052940E0,9.888530900E0
8.268104846E0,-7.661445439E-2,4.070143029E-2,9.890447617E0,9.890828097E0
8.273108003E0,-7.182604820E-2,5.027823523E-2,9.892841339E0,9.893229839E0
8.278113544E0,-8.140286058E-2,4.070143029E-2,9.892841339E0,9.893259968E0
8.283121241E0,-7.661445439E-2,4.548983276E-2,9.888052940E0,9.888454381E0
8.288123321E0,-8.140286058E-2,5.027823523E-2,9.876082420E0,9.876545869E0
8.293128862E0,-8.379705995E-2,4.788403213E-2,9.890447617E0,9.890918506E0
8.298102173E0,-8.140286058E-2,5.027823523E-2,9.892841339E0,9.893304003E0
8.303109869E0,-8.619125932E-2,5.985504389E-2,9.883264542E0,9.883821607E0
8.308114411E0,-8.619125932E-2,5.027823523E-2,9.895236015E0,9.895739115E0
8.313117567E0,-6.943184882E-2,5.506663769E-2,9.890447617E0,9.890844614E0
8.318122725E0,-9.097966552E-2,4.309562966E-2,9.885659218E0,9.886171792E0
8.323128267E0,-8.858546615E-2,5.027823523E-2,9.883264542E0,9.883789419E0
8.328132654E0,-8.379705995E-2,5.506663769E-2,9.892841339E0,9.893349486E0
8.333106196E0,-8.379705995E-2,4.788403213E-2,9.878476143E0,9.878947603E0
8.338111969E0,-8.140286058E-2,4.788403213E-2,9.883264542E0,9.883715764E0
8.343119434E0,-7.661445439E-2,5.267243832E-2,9.900024414E0,9.900460977E0
8.348121206E0,-8.140286058E-2,4.788403213E-2,9.883264542E0,9.883715764E0
